Latitude,Longitude,id,Name,Healthlink,Address,Phone,Fax,Email,Date Of La,COUNTY_ENG,SUPPLY,xcoord,ycoord
53.395800000000001,-6.213551,3574,Other - Well Woman Centre Dublin,3574,"Northside Shopping Centre, Oscar Traynor Road, Dublin 17, D17 AX23",01 8484511 513492 087 2686966,01 8484264,,06-Apr-22,DUBLIN CITY,1.09,-6.213609201,53.3960034
53.395800000000001,-6.213551,2342,Alfa Medics,2342,"Northside Shopping Centre, Oscar Traynor Road, Dublin 17, D17 R997",01 8474388 456409,01 8474383,,20-Apr-22,DUBLIN CITY,1.09,-6.213609201,53.3960034
53.404730999999998,-6.253668,5086,Hospital - Sports Surgery Clinic,0,"Northwood Avenue, Northwood, Santry, Dublin 9, D09 W52E",01 5262033 064031,,,27-Apr-22,FINGAL,2.212,-6.2540757,53.4044384
53.401904999999999,-6.258181,3815,Nursing Home - Cara Care Centre,3815,"Northwood Road, Northwood, Santry, Dublin 9, D09 HW01",01 8940600 812526,01 8940601,,27-Apr-22,FINGAL,2.212,-6.258083046,53.40176064
53.405171000000003,-6.252464,5083,Nursing Home - TLC Centre LTD,0,"Northwood, Santry, Dublin 9, D09 H4X0",01 8628080 591759,,,27-Apr-22,FINGAL,2.212,-6.252208931,53.40488477
53.275843999999999,-6.353131,3355,Centric Health - Old Bawn,3355,"Old Bawn Shopping Centre, Old Bawn Road, Dublin 24, D24 HXW3",01 4590249 823737,01 4148205,,26-Apr-22,SOUTH DUBLIN,2.264,-6.352550179,53.27547931
53.292487999999999,-6.201001,1351,Slievemore Clinic,1351,"Old Dublin Road, Stillorgan, Co. Dublin, A94 CH66",01 2000501 01 2000502 484730 085 1207149,01 2780248,reception@slievemoreclinic.com,31-Mar-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.2013183,53.2923356
53.292487999999999,-6.201001,2257,Other - Allergy Ireland,2257,"Old Dublin Road, Stillorgan, Co. Dublin, A94 CH66",01 2000500 537368,,,31-Mar-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.2013183,53.2923356
53.363844000000000,-6.493226,2359,Ryevale Medical Practice,2359,"Old Hill, Leixlip, Co. Kildare, W23 H2R0",01 6104006 110646,01 6014847,,27-Apr-22,KILDARE,1.567,-6.489103801,53.3619141
53.391485000000003,-6.199626,3719,Occupational Health Dept - Kraft Foods,0,"Old Malahide Road, Malahide Road, Dublin 5, D05 T0H4",01 8480000 720197,01 8472905,,27-Apr-22,DUBLIN CITY,1.09,-6.20023353,53.39088688
53.320601000000003,-6.413051,1408,Nangor Medical Centre,1408,"Old Nangor Road, Dublin 22, D22 V2Y8",01 4593325 590158 086 2533588,01 4641405,drramiah@eircom.net,12-Apr-22,SOUTH DUBLIN,2.264,-6.413310401,53.32054735
53.274827000000002,-6.345135,2376,Ballycullen Medical Centre,2376,"Oldcourt Shopping Centre, Parklands Road, Dublin 24, D24 DY0H",01 5441100 778037,,,27-Apr-22,SOUTH DUBLIN,2.264,-6.345112581,53.27459099
53.346851000000001,-6.27953,1798,Dr Robert Dybkowski,1798,"Orby Chambers, 7 Coke Lane, Dublin 7, D07 T0FA",01 5487642 381312 086 8940530,01 5511588,,22-Apr-22,DUBLIN CITY,1.09,-6.279493707,53.34696383
53.299072000000002,-6.321268,1755,Orwell Medical Centre,1755,"Orwell Shopping Centre, Orwell Park, Dublin 6w, D6W CE01",01 4264925 418384,,,14-Apr-22,SOUTH DUBLIN,2.264,-6.321286829,53.29945392
53.326036999999999,-6.318609,5283,Hospital - Children's Hospital Crumlin,0,"Our Lady's Children's Hospital Crumlin, Dublin 12, D12 N512",085 7201364 017334,,,07-Apr-22,DUBLIN CITY,1.09,-6.319547599,53.3260739
53.326549999999997,-6.281486,5186,HSE - Occupational Health Harold's Cross,0,"Our Lady's Hospice, Harold's Cross Road, Dublin 6w, D6W RY72",,,,26-Mar-20,DUBLIN CITY,1.09,-6.281269931,53.32667182
53.326549999999997,-6.281486,5482,Hospice - Our Lady's Hospice and Care Centre,0,"Our Lady's Hospice, Harold's Cross Road, Dublin 6w, D6W RY72",01 4986289 203805,,,07-Apr-22,DUBLIN CITY,1.09,-6.281269931,53.32667182
53.356020999999998,-6.286669,3349,Medicus Medical Centre Stoneybatter,3349,"Park Shopping Centre, 35-39 Prussia Street, Dublin 7, D07 TA4V",01 8686121 948577,01 8686122,medicus@medicus.ie,26-Apr-22,DUBLIN CITY,1.09,-6.286668914,53.35584713
53.261978999999997,-6.161797,1691,The Park Clinic Cabinteely,1691,"Park Shopping Centre, Glen Drive, Cabinteely, Dublin 18, D18 C984",01 2853666 313658,01 2840740,cosgrave@parkclinic.ie/ info@parkclinic.ie,15-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.161879701,53.2620792
53.352249999999998,-6.263883,1965,P W Medical Centre,1965,"Parnell Square Medical Suites, 51 Parnell Square West, Dublin 1, D01 N5P6",9001,01 8729482,,26-Apr-22,DUBLIN CITY,1.09,-6.263736537,53.35232681
53.291620000000002,-6.136943,2275,HSE -  Addiction Services Centre,2275,"Patrick Street Centre, 99-101 Patrick Street, Dun Laoghaire, Co. Dublin, A96 V043",01 2808472 037646,01 2841169,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.137057921,53.29166344
53.318167000000003,-6.480085,2238,HSE - Peamout Hospital GP Service,2238,"Peamount Road, Newcastle, Co. Dublin, D22 Y008",01 6010300 133874,,,05-Apr-22,SOUTH DUBLIN,2.264,-6.479850235,53.31803569
53.318167000000003,-6.480085,5200,HSE - Occupational Health Dept Peamount,0,"Peamount Road, Newcastle, Co. Dublin, D22 Y008",01 6010300 285122,,,01-Apr-22,SOUTH DUBLIN,2.264,-6.479850235,53.31803569
53.344898999999998,-6.249538,1753,Dr Sean Gilroy,1753,"Pearse Street Primary Care Centre, 15 Mark's Lane, Dublin 2, D02 TD23",01 6703420 524559 087 7858148,01 6703409,,15-Apr-22,DUBLIN CITY,1.09,-6.249546704,53.34486018
53.421934999999998,-6.136193,1221,Portmarnock Family Practice,1221,"Portmarnock Arcade, Strand Road, Portmarnock, Co. Dublin, D13 E1W6",01 8461300 718750 087 2566836,01 8464054,drspfp@eircom.net,30-Mar-22,FINGAL,2.212,-6.136027512,53.42183604
53.341470000000001,-6.252178,5480,Ellwood Clinic,5480,"Prices Medical Hall, 26 Clare Street, Dublin 2, D02 VX59",688695 0831936172,,,28-Apr-22,DUBLIN CITY,1.09,-6.252253134,53.34149592
53.320270000000001,-6.308879,1621,Dr Rowan and Dr White Surgery,1621,"Primary Care Centre, Armagh Road, Crumlin, Dublin 12, D12 YY82",01 4555306 335797,01 4555316,stagnesmedicalcentre@eircom.net,15-Apr-22,DUBLIN CITY,1.09,-6.309028881,53.32043907
53.320270000000001,-6.308879,4207,Dr Anne Synnott,4207,"Primary Care Centre, Armagh Road, Crumlin, Dublin 12, D12 YY82",01 4652988 826318 083 8835890,01 4652988,,27-Apr-22,DUBLIN CITY,1.09,-6.309028881,53.32043907
53.316572999999998,-6.272611,5080,Nursing Home - Orwell Queen of Peace Nursing Home,0,"Queen Of Peace Centre, Garville Avenue, Dublin 6, D06 F6C4",01 4975381 570266,,,07-Apr-22,DUBLIN CITY,1.09,-6.272418558,53.31653195
53.396199000000003,-6.138369,1821,Baldoyle Medical Clinic,1821,"Racecourse Shopping Centre, Grange Road, Dublin 13, D13 N6W7",01 8397655 754543,01 8397656,,22-Apr-22,FINGAL,2.212,-6.138125154,53.39584165
53.382491000000002,-6.4067,1574,The Healthwell Clinic,1574,"Raheen, Weaver's Row, Clonsilla Road, Dublin 15, D15 TC6X",01 8218986 207551 087 2336119,01 6409090,,15-Apr-22,FINGAL,2.212,-6.406635308,53.38288675
53.325066000000000,-6.253827,2237,GP Afterhours - 3rd Floor,0,"Ranelagh Court, Chelmsford Road, Dublin 6, D06 Y868",01 2447940 088358,,,27-Apr-22,DUBLIN CITY,1.09,-6.2536662,53.3249545
53.455967000000001,-6.219729,5307,Dr Niall Moore,5307,"Rath Mhuire Health Centre, 9 Malahide Road, Swords, Co. Dublin, K67 V8N3",01 8401389 627168,,,28-Apr-22,FINGAL,2.212,-6.219942143,53.45580214
53.355046999999999,-6.279742,2011,Student Health - TU Dublin Health Centre,2011,"Rathdown House, Technological University Dublin, Grangegorman Lower, Dublin 7, D07 H6K8",01 4023614 520094 087 6778871,,,26-Apr-22,DUBLIN CITY,1.09,-6.279379121,53.35525573
53.319572999999998,-6.362669,2494,Dental Practice - 3Dental,0,"Red Cow House, Naas Road, Dublin 22, D22 KV24",01 4851033,,,02-Sep-19,SOUTH DUBLIN,2.264,-6.362918416,53.31981508
53.335040999999997,-6.294318,1194,Coombe Family Practice,1194,"Rialto Primary Care Centre, 383 South Circular Road, Dublin 8, D08 E0X7",01 4730893 355771 086 3275461,01 4544469,sbyrne@coombe.ie,08-Apr-22,DUBLIN CITY,1.09,-6.294222025,53.33517703
53.252021999999997,-6.12419,1603,Lifetime Family Practice,1603,"Ridge House, Shanganagh Road, Glenageary, Co. Dublin, A96 N8W7",01 2824811 217000,01 5511398,,15-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.124355619,53.25200495
53.444696999999998,-6.243884,1301,Ridgewood Medical Centre,1301,"Ridgewood Grove, Ridgewood, Swords, Co. Dublin, K67 R7F9",01 8956601 713656 087 6482800,01 8956602,reception@ridgewood.ie,08-Apr-22,FINGAL,2.212,-6.244034257,53.4445613
53.378228999999997,-6.32693,3989,Ashtown Medical Centre,3989,"River Centre, Rathborne Place, Dublin 15, D15 AX0R",01 8422001 818405 086 0465040,01 8996249,,27-Apr-22,DUBLIN CITY,1.09,-6.326936586,53.37807234
53.371119999999998,-6.487592,3247,Riverforest Medical Centre,,"Riverforest Shopping Centre, River Forest, Leixlip, Co. Kildare, W23 Y2Y0",01 6245544  971698,,,14-Apr-22,KILDARE,1.567307692,-6.487592,53.37112
53.371119999999998,-6.487592,3298,Dr Archer - Riverforest Medical Centre,3298,"Riverforest Shopping Centre, River Forest, Leixlip, Co. Kildare, W23 Y2Y0",01 6245544 269603,01 6242625,,26-Apr-22,KILDARE,1.567307692,-6.487592,53.37112
53.403078000000001,-6.398598,1320,Riverside Medical Centre,1320,"Riverside, Navan Road, Mulhuddart, Dublin 15, D15 K58W",01 6467888 743974 058 7632368,01 6467571,riversidemedicalcentre.gp@healthmail.ie,08-Apr-22,FINGAL,2.212,-6.398686027,53.40295373
53.406388000000000,-6.205204,3689,Other - St Michael's House Day Service Centre,0,"Riverside, Saint Michael's House, Belcamp Lane, Dublin 17, D17 H104",01 8840200 763415,,,27-Apr-22,DUBLIN CITY,1.09,-6.205187121,53.40642554
53.298037999999998,-6.39121,3997,Occupational Health Dept - Roadstone,0,"Roadstone Retail Centre, Cookstown Road, Dublin 24, D24 PKK2",01 4041200 197395,01 4041321,,27-Apr-22,SOUTH DUBLIN,2.264,-6.3910291,53.2977235
53.303466999999998,-6.188177,1677,Blackrock Clinic,1677,"Rock Road, Blackrock, Co. Dublin, A94 E4X7",01 2064221 081427,,,31-Mar-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.187752584,53.30339364
53.286065000000001,-6.236397,4286,Centric Health - Dundrum,0,"Rockfield Medical Campus, Dublin 16, D16 A6K5",01 2993500 01 2166960 984025,,"reception@centrichealth.ie, info@dundrummedical.ie",27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.236441404,53.28603803
53.286065000000001,-6.236397,4150,VHI Swiftcare Clinic Rockfield,4150,"Rockfield Medical Campus, Overend Way, Dublin 16, D16 A6K5",01 7994188 745787,,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.236441404,53.28603803
53.384359000000003,-6.382456,5411,CovidAss - Roselawn,0,"Roselawn Health Centre, Roselawn Road, Dublin 15, D15 PC90",,,,17-Apr-20,FINGAL,2.212,-6.382204146,53.38444664
53.382662000000003,-6.38181,1577,The Meridian Clinic,1577,"Roselawn Shopping Centre, Roselawn Road, Dublin 15, D15 XH2T",01 8208233    602097 086 2582285,01 8242111,info@meridianclinic.ie,15-Apr-22,FINGAL,2.212,-6.382209601,53.3826764
53.290495000000000,-6.298582,3644,Rosemount Family Doctors,3644,"Rosemount Shopping Centre, Marian Road, Dublin 14, D14 V8W8",01 4946369 257211,,,27-Apr-22,SOUTH DUBLIN,2.264,-6.298348378,53.2904723
53.335622000000001,-6.293796,1867,HSE - Rialto Community Drugs Team,0,"Saint Andrews Community Centre, 468 South Circular Road, Dublin 8, D08 H51F",01 4540021,,,24-Apr-20,DUBLIN CITY,1.09,-6.29363089,53.33584284
53.362752000000000,-6.262365,1013,Whitworth Medical Centre,1013,"Saint Brigid's Road Lower, Dublin 9, D09 R2K2",01 8303055 95882,01 8828454,,22-Apr-22,DUBLIN CITY,1.09,-6.262524691,53.36279178
53.385922000000001,-6.376498,2285,Luxmed Medical Centre,2285,"Saint Brigid's Shopping Centre, Main Street, Blanchardstown, Dublin 15, D15 TN66",01 8066994 837192,01 6875093,,27-Apr-22,FINGAL,2.212,-6.3766027,53.3859372
53.383356999999997,-6.274779,5096,HSE - Claremont Residental & Day Care Service,0,"Saint Canice's Road, Dublin 11, D11 RK16",01 8572362,,,25-Nov-21,DUBLIN CITY,1.09,-6.274322338,53.38341854
53.339238999999999,-6.296633,5198,HSE - Occupational Health St James,0,"Saint James's Hospital, James's Street, Dublin 8, D08 NHY1",275123,,,01-Apr-22,DUBLIN CITY,1.09,-6.297520199,53.3391396
53.353492000000003,-6.405361,1866,HSE - Addiction Clondalkin & Lucan Centre,1866,"Saint Lomans Road, Lucan, Co. Dublin, K78 P7W9",01 6433604 357683 087 2611729,01 6433690,,22-Apr-22,SOUTH DUBLIN,2.264,-6.405394023,53.35379947
53.353594000000001,-6.409708,5538,HSE - Oakview,5538,"Saint Lomans Road, Lucan, Co. Dublin, K78 VH90",01 6208665 592428,,,28-Apr-22,SOUTH DUBLIN,2.264,-6.40897562,53.35336122
53.357595000000003,-6.356662,5072,Other - Daughters of Charity Service,0,"Saint Louise's Centre, Glenmaroon, Dublin 20, D20 TH56",01 8999100,01 8211991,stlouises@docservice.ie,19-Oct-21,FINGAL,2.212,-6.356812153,53.35769623
53.310155000000002,-6.267488,5202,HSE - Occupational Health Dept St Luke's,5202,"Saint Luke's Hospital, Highfield Road, Dublin 6, D06 HH36",01 1221122,,,06-May-20,DUBLIN CITY,1.09,-6.268318075,53.31008398
53.410479000000002,-6.308515,4011,Other - Balseskin Refugee Centre,4011,"Saint Margaret's Road, Dublin 11, D11 FX93",01 8569015 972749,,,27-Apr-22,FINGAL,2.212,-6.30844512,53.41060226
53.389125999999997,-6.108951,1201,Sutton Surgery,1201,"Saint Margaret's, Greenfield Road, Dublin 13, D13 H9H6",01 8321444 139517,01 8321444,www.suttonsurgery.ie,08-Apr-22,FINGAL,2.212,-6.109107147,53.3889938
53.349826999999998,-6.336346,5229,CovidTest - Cuan Aoibheann Phoenix Park,0,"Saint Mary's Hospital, Acres Road, Phoenix Park, Dublin 20, D20 TY72",,,,24-Mar-20,DUBLIN CITY,1.09,-6.336393711,53.34948639
53.315702999999999,-6.207369,5510,Other - Caritas Convalescent Centre Ltd.,0,"Saint Mary's, Merrion Road, Dublin 4, D04 KX73",012600609 310053,,,05-Apr-22,DUBLIN CITY,1.09,-6.206908501,53.3157963
53.293801000000002,-6.138528,5391,CovidAss - St. Michael's Hosp,0,"Saint Michael's Hospital, George's Street Lower, Dun Laoghaire, Co. Dublin, A96 P902",,,,17-Apr-20,DUN LAOGHAIRE/RATHDOWN,2.393,-6.138914799,53.2935743
53.344155999999998,-6.294378,4195,HSE - Primary Care Service,0,"Saint Patrick's Hospital, Steeven's Lane, Dublin 8, D08 FW50",01 2493200 ext: 3733 891873,,,06-Apr-22,DUBLIN CITY,1.09,-6.2947664,53.3438472
53.436540000000001,-6.125163,5331,Other - Daughters of Charity,0,"Saint Rosalie's, Convent Lane, Portmarnock, Co. Dublin, D13 F224",01 8460152,,,24-Apr-20,FINGAL,2.212,-6.1245658,53.436753
53.366636000000000,-6.243915,5296,HSE - Adolecent In-Patient St Vincents,0,"Saint Vincent's Hospital, Convent Avenue, Dublin 3, D03 XK40",01 8842485 243719,,,27-Apr-22,DUBLIN CITY,1.09,-6.244024147,53.36649441
53.316589999999998,-6.213255,5184,HSE - Occupational Health Dept St Vincent's,5184,"Saint Vincents University Hospital, Elm Park, Nutley Lane, Dublin 4, D04 T6F4",314105,,,07-Apr-22,DUBLIN CITY,1.09,-6.213707101,53.3167363
53.317948000000001,-6.213642,5146,GP OO - EastDoc GP Practice,5146,"Saint Vincents University Hospital, Elm Park, Nutley Lane, Dublin 4, D04 YN26",01 2214021 055282,,,28-Apr-22,DUBLIN CITY,1.09,-6.2133704,53.3178888
53.285905000000000,-6.332595,5117,Nursing Home - Sally Park Nursing Home,0,"Sally Park Nursing Home, Sally Park Close, Dublin 24, D24 CC90",01 4526482 872087,,,07-Apr-22,SOUTH DUBLIN,2.264,-6.332809601,53.28606771
53.389997000000001,-6.294444,1362,Finglas Family Practice,1362,"Seamus Ennis Road, Dublin 11, D11 X3DW",01 8341223 493664,01 8640668,fmmoynihan@gmail.com,12-Apr-22,DUBLIN CITY,1.09,-6.294466136,53.38974232
53.464033999999998,-6.215741,4215,Nursing Home - Fingal House Nursing Home,0,"Seatown West, Swords, Co. Dublin, K67 VE44",01 8401545 995212,01 8401597,,06-Apr-22,FINGAL,2.212,-6.215959875,53.4641897
53.233669999999996,-6.122662,2408,Woodfield GP Surgery,2408,"Shanganagh Road, Shankill, Dublin 18, D18 VK57",01 5392444 018072,01 2720688,,14-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.122889721,53.23367134
53.230134999999997,-6.126209,1364,Shankill Surgery,1364,"Shankill Primary Care Centre, Lower Road, Dublin 18, D18 DW08",01 2721118 357492,01 2722290,,12-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.126208999,53.2302568
53.346445000000003,-6.246135,5259,CovidTest - LE Samuel Beckett,0,"Sir John Rogerson's Quay, Dublin 2, D02 CR67",,,,08-Apr-20,DUBLIN CITY,1.09,-6.246278929,53.34645882
53.346431000000003,-6.243129,5277,CovidTest - Naval Service Dublin,0,"Sir John Rogerson's Quay, Dublin 2, D02 NW20",,,,25-Mar-20,DUBLIN CITY,1.09,-6.243139193,53.34638453
53.275812999999999,-6.451941,3911,Nursing Home - Millbrook Manor Nursing Home,0,"Slade Road, Saggart, Co. Dublin, D24 A9RY",01 8733301 222165,01 8733301,,27-Apr-22,SOUTH DUBLIN,2.264,-6.450215999,53.2756422
53.292487999999999,-6.201001,5430,Other - Allergy Ireland,5430,"Slievemore Clinic, Old Dublin Road, Stillorgan, Co. Dublin, A94 CH66",01 2000500 537368,,allergyireland@slievemore-clinic.com,28-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.2013183,53.2923356
53.367013999999998,-6.255972,3843,Occupational Health Dept - SIPTU Medical Scheme,3843,"Spectrum Health, Drumcondra House, 130a Drumcondra Road Lower, Dublin 9, D09 W3Y7",01 8720249 145396,,,27-Apr-22,DUBLIN CITY,1.09,-6.256043908,53.36687004
53.331116999999999,-6.227426,1586,St Olivers Unit,1586,"St. Mary's School for the Visually Impaired & Blind, Merrion Road, Dublin 4, D04 FP30",01 2605514 086 3099592,01 2605515,,10-Feb-21,DUBLIN CITY,1.09,-6.2276532,53.3311515
53.338774999999998,-6.316263,1200,Inchicore Family Doctors,1200,"St. Michael's Estate, Dublin 8, D08 KW35",01 4166011 809328 087 9561466,01 4535125,info@inchicoredoctors.ie,08-Apr-22,DUBLIN CITY,1.09,-6.316438961,53.33875997
53.324157000000000,-6.394007,5394,CovidAss - Steeple House PCC,0,"Steeple House, Thornfield Square, Watery Lane, Dublin 22, D22 HW58",,,,17-Apr-20,SOUTH DUBLIN,2.264,-6.394289299,53.3242836
53.344155999999998,-6.294378,5494,HSE - St. Patricks Hospital,0,"Steeven's Lane, Dublin 8, D08 FW50",891873 0894678031,,,07-Apr-22,DUBLIN CITY,1.09,-6.2947664,53.3438472
53.345686999999998,-6.29353,1209,HSE - Addiction Centre Dr. Steeven's Hospital,1209,"Steeven's Lane, Dublin 8, D08 YK22",01 6352058 01 6352057 380056 087 2375677,01 6352076,michael.dillon1@hse.ie,08-Apr-22,DUBLIN CITY,1.09,-6.293559705,53.34586908
53.340831999999999,-6.26371,1174,Mercer's Medical Centre,1174,"Stephen Street Lower, Dublin 2, D02 P294",01 4022300 780993,01 4785822,mercersmedicalcentre.gp@healthmail.ie,08-Apr-22,DUBLIN CITY,1.09,-6.2634851,53.34091424
53.354672000000001,-6.365714,2476,Waterstown Medical,2476,"Stewarts Care Limited, Mill Lane, Dublin 20, D20 XT80",01 6581175 686844,,,11-Apr-22,SOUTH DUBLIN,2.264,-6.365394282,53.35471498
53.427731000000001,-6.2141,5557,"Nursing Home - Anovo Nursing Home,",0,"Stockhole, Cloghran, Swords, Co. Dublin, K67 T8P0",437378,,,28-Apr-22,FINGAL,2.212,-6.213250904,53.42777638
53.271847999999999,-6.305294,2016,Bloomfield Health Services,2016,"Stocking Lane, Dublin 16, D16 C6T4",01 4950021 637587 086 1611529,01 4951006,,27-Apr-22,SOUTH DUBLIN,2.264,-6.305127299,53.2720948
53.272480999999999,-6.306265,4208,HSE - Westfield House,0,"Stocking Lane, Dublin 16, D16 Y992",01 4957240 168241,01 4957242,,27-Apr-22,SOUTH DUBLIN,2.264,-6.306018796,53.27236983
53.280161999999997,-6.46795,4143,Nursing Home - Lisheen,0,"Stoney Park, Rathcoole, Co. Dublin, D24 Y042",01 2574500 872582,,,27-Apr-22,SOUTH DUBLIN,2.264,-6.46859844,53.28004594
53.309181000000002,-6.233707,1672,Student Health - UCD,1672,"Student Health Service, Belfield, Dublin 4, D04 V1W8",01 7163133 943633 087 2537513,01 7163145,,15-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.233700189,53.30907358
53.287187000000003,-6.376216,1744,"Anver Amod, Tallaght",1744,"Suite 6, Russel Centre, Tallaght Cross West, Dublin 24, D24 DH74",01 4511538 111803 087 9471155,01 4511538,,15-Apr-22,SOUTH DUBLIN,2.264,-6.376200679,53.28714097
53.275503999999998,-6.21905,2246,Medixclinic,2246,"Suite 7 The Mall, Beacon Court, Sandyford Industrial Estate, Dublin 18, D18 N2E2",016874077 676494,,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.218731092,53.27579479
53.355781000000000,-6.251913,2399,Summerhill Family Practice,2399,"Summerhill Primary Care Centre, Summerhill, Dublin 1, D01 T6C2",545851,01 8069045,,11-Apr-22,DUBLIN CITY,1.09,-6.2517364,53.3556836
53.355781000000000,-6.251913,5483,HSE - CAMH Summerhill Primary Care,5483,"Summerhill Primary Care Centre, Summerhill, Dublin 1, D01 T6C2",,,,26-Apr-22,DUBLIN CITY,1.09,-6.2517364,53.3556836
53.389681000000003,-6.109505,1057,Sutton Cross Medical Centre,1057,"Sutton Centre, Sutton Cross, Dublin 13, D13 A6C8",01 8326438 649399 086 2243916,01 8326438,suttoncrosssurgery@ericom.net,07-Apr-22,FINGAL,2.212,-6.10946584,53.38953108
53.378380000000000,-6.244632,1972,Other - Highfield Healthcare,0,"Swords Road, Dublin 9, D09 H343",01 8374444 707495,,,26-Apr-22,DUBLIN CITY,1.09,-6.244985619,53.37850939
53.350355000000000,-6.255839,1844,Talbot Street Medical Centre,1844,"Talbot Mall, Talbot Street, Dublin 1, D01 P620",01 8727087 503745 086 8574392,01 8733454,,22-Apr-22,DUBLIN CITY,1.09,-6.255894481,53.35049685
53.283441000000003,-6.374563,5246,CovidTest - Tallaght Stadium,0,"Tallaght Stadium, Whitestown Way, Dublin 24, D24 FNK6",087 6235692  087 6709593,,,24-Mar-20,SOUTH DUBLIN,2.264,-6.375108876,53.28339799
53.290644999999998,-6.378259,5195,HSE - Occupational Health Tallaght,0,"Tallaght University Hospital, Belgard Square North, Dublin 24, D24 NR0A",711805,,,27-Apr-22,SOUTH DUBLIN,2.264,-6.377440201,53.2902355
53.302494000000003,-6.499546,5536,HSE - An Teach Ban,5536,"Teach Bán, Peamount Road, Newcastle, Co. Dublin, D22 A033",01 4013060 184043,,,28-Apr-22,SOUTH DUBLIN,2.264,-6.499403755,53.30272612
53.356892000000002,-6.262045,5185,HSE - Occupational Health Temple Street,0,"Temple Street Children's University Hospital, Temple Street, Dublin 1, D01 YC67",01 8784398 869827,,,01-Apr-22,DUBLIN CITY,1.09,-6.261858009,53.35676713
53.410333000000001,-6.44088,3973,My Family Clinic,3973,"The Clonee Centre, Main Street, Clonee, Co. Meath, D15 H95Y",085 2262999 761244,,gp@myfamilyclinic.ie,27-Apr-22,MEATH,2.034,-6.438008787,53.41173654
53.277825999999997,-6.104192,5527,Other - Menopause Health Unit,1004,"The Courtyard Rere Of 19, Castle Street, Dalkey, Co. Dublin, A96 VY19",015383726 415345,,,12-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.1043052,53.2777429
53.301101000000003,-6.176291,1524,Rockcourt Medical Centre,1524,"The Courtyard, 40 Main Street, Blackrock, Co. Dublin, A94 Y1R7",01 2783870 807263,01 2783872,,31-Mar-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.17618766,53.30123508
53.450805000000003,-6.153935,1176,The Village Medical Centre,1176,"The Diamond, Main Street, Malahide, Co. Dublin, K36 XW83",01 8457777 719610,01 8457777,,08-Apr-22,FINGAL,2.212,-6.153892534,53.45070023
53.345016000000001,-6.253046,4308,HSE - National Drug Treatment Centre,0,"The Drug Treatment Centre, Mccarty Centre, 30/31 Pearse Street, Dublin 2, D02 NY26",01 6488600 780979,,info@dtbc.ie,06-Apr-22,DUBLIN CITY,1.09,-6.253162036,53.34502152
53.358817000000002,-6.385965,4297,Hospital - King's Hospital School,0,"The King's Hospital, Lucan Road Old, Dublin 20, D20 V256",01 6436500 751368,,,06-Apr-22,SOUTH DUBLIN,2.264,-6.3857326,53.3585623
53.358817000000002,-6.385965,5427,Other - Kings Hospital School,5427,"The King's Hospital, Lucan Road Old, Dublin 20, D20 V256",086 3277781,,,18-Aug-20,SOUTH DUBLIN,2.264,-6.3857326,53.3585623
53.275503999999998,-6.21905,4206,Other - NeoFertility Clinic,4206,"The Mall, Beacon Court, Sandyford Industrial Estate, Dublin 18, D18 N2E2",01 2933816 168241 087 9933624,01 2934006,beacon@neofertility.ie,06-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.218731092,53.27579479
53.275503999999998,-6.21905,2253,netDRnow  Sandyford,0,"The Mall, Beacon Court, Sandyford Industrial Estate, Dublin 18, D18 PV34",01 9056101 123820 087 3741402,01 9056105,sandyford@gpnowie,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.218731092,53.27579479
53.336064000000000,-6.26977,1401,Harrington Medical - Camden Clinic,1401,"The Meath Primary Care Centre, Heytesbury Street, Dublin 8, D08 HX97",01 4546786 268323 087 2588307,01 4021432,,12-Apr-22,DUBLIN CITY,1.09,-6.269757495,53.33598648
53.336064000000000,-6.26977,1920,Camden Medical,1920,"The Meath Primary Care Centre, Heytesbury Street, Dublin 8, D08 HX97",01 4536636 224664 087 9266889,01 4021432,lupita.romerodoyle@sicp.ie,22-Apr-22,DUBLIN CITY,1.09,-6.269757495,53.33598648
53.336064000000000,-6.26977,2363,Himerus Health,2363,"The Meath Primary Care Centre, Heytesbury Street, Dublin 8, D08 HX97",01 902 0497 268712 087 1312894,,,27-Apr-22,DUBLIN CITY,1.09,-6.269757495,53.33598648
